Påloggings-SID;;Rolle-ID;Selskapsnavn;Påloggings-ID;Rollenavn
S-1-5-21-1941010518-169161871-1930522446-1174;S-1-5-21-1941010518-169161871-1930522446-1174;O-BOKF-KJOP-MOTTAK;;S-1-5-21-1941010518-169161871-1930522446-1174;OSO-tillegg - Bokf.kjøp-mottak
S-1-5-21-1941010518-169161871-1930522446-1174;S-1-5-21-1941010518-169161871-1930522446-1174;O-KJOP-LES;;S-1-5-21-1941010518-169161871-1930522446-1174;OSO-till.(lese: foresp,best)
S-1-5-21-1941010518-169161871-1930522446-1174;S-1-5-21-1941010518-169161871-1930522446-1174;O-KJOP-SKRIV;;S-1-5-21-1941010518-169161871-1930522446-1174;OSO-till.(skrive:foresp,best)
S-1-5-21-1941010518-169161871-1930522446-1174;S-1-5-21-1941010518-169161871-1930522446-1174;O-SALG-LES;;S-1-5-21-1941010518-169161871-1930522446-1174;OSO-till.:lese (tilb, s.o.)
S-1-5-21-1941010518-169161871-1930522446-1174;S-1-5-21-1941010518-169161871-1930522446-1174;O-SALG-RED;;S-1-5-21-1941010518-169161871-1930522446-1174;OSO-till.:rediger (tilb, s.o.)
S-1-5-21-1941010518-169161871-1930522446-1174;S-1-5-21-1941010518-169161871-1930522446-1174;O-SKRIV TILBUD;;S-1-5-21-1941010518-169161871-1930522446-1174;OSO-till: skrive tilbud
S-1-5-21-1941010518-169161871-1930522446-1174;S-1-5-21-1941010518-169161871-1930522446-1174;OSO-TILLEGG;;S-1-5-21-1941010518-169161871-1930522446-1174;OSO-tillegg
S-1-5-21-1941010518-169161871-1930522446-1174;S-1-5-21-1941010518-169161871-1930522446-1174;OSOKRED;;S-1-5-21-1941010518-169161871-1930522446-1174;OSO samlekreditnota
S-1-5-21-1941010518-169161871-1930522446-1174;S-1-5-21-1941010518-169161871-1930522446-1174;PRD-DESIGN;;S-1-5-21-1941010518-169161871-1930522446-1174;Les stykkliste/produksjonsrute
S-1-5-21-1941010518-169161871-1930522446-1174;S-1-5-21-1941010518-169161871-1930522446-1174;PROD-FERD PRODORDRE;;S-1-5-21-1941010518-169161871-1930522446-1174;Les ferdig prod.ordre
S-1-5-21-1941010518-169161871-1930522446-1174;S-1-5-21-1941010518-169161871-1930522446-1174;PROD-PRODORDRE;;S-1-5-21-1941010518-169161871-1930522446-1174;Les prod.ordre
S-1-5-21-1941010518-169161871-1930522446-1174;S-1-5-21-1941010518-169161871-1930522446-1174;SALG-BOKFØRT S/F/R/K;;S-1-5-21-1941010518-169161871-1930522446-1174;Les bokførte følgesedler osv.
S-1-5-21-1941010518-169161871-1930522446-1174;S-1-5-21-1941010518-169161871-1930522446-1174;SALG-JOURNAL;;S-1-5-21-1941010518-169161871-1930522446-1174;Les finansjournaler (Salg)
S-1-5-21-1941010518-169161871-1930522446-1174;S-1-5-21-1941010518-169161871-1930522446-1174;SALG-KLADD;;S-1-5-21-1941010518-169161871-1930522446-1174;Opprett poster i kladder(Salg)
S-1-5-21-1941010518-169161871-1930522446-1174;S-1-5-21-1941010518-169161871-1930522446-1174;SALG-KLADD, BOKFØR;;S-1-5-21-1941010518-169161871-1930522446-1174;Bokfør kladder (Salg)
S-1-5-21-1941010518-169161871-1930522446-1174;S-1-5-21-1941010518-169161871-1930522446-1174;SALG-KUNDE;;S-1-5-21-1941010518-169161871-1930522446-1174;Les kunder og poster
S-1-5-21-1941010518-169161871-1930522446-1174;S-1-5-21-1941010518-169161871-1930522446-1174;SALG-KUNDE, REDIGER;;S-1-5-21-1941010518-169161871-1930522446-1174;Rediger kunder
S-1-5-21-1941010518-169161871-1930522446-1174;S-1-5-21-1941010518-169161871-1930522446-1174;SALG-OPPSETT;;S-1-5-21-1941010518-169161871-1930522446-1174;Salgsoppsett
S-1-5-21-1941010518-169161871-1930522446-1174;S-1-5-21-1941010518-169161871-1930522446-1174;SALG-PERIODISK;;S-1-5-21-1941010518-169161871-1930522446-1174;Periodiske aktiviteter - Salg
S-1-5-21-1941010518-169161871-1930522446-1174;S-1-5-21-1941010518-169161871-1930522446-1174;SALG-T/O/F/R/K;;S-1-5-21-1941010518-169161871-1930522446-1174;Opprett ordrer osv.
S-1-5-21-1941010518-169161871-1930522446-1174;S-1-5-21-1941010518-169161871-1930522446-1174;SALG-T/O/F/R/K, BOKF;;S-1-5-21-1941010518-169161871-1930522446-1174;Bokfør ordrer, osv.
S-1-5-21-1941010518-169161871-1930522446-1221;S-1-5-21-1941010518-169161871-1930522446-1221;ALLE;;S-1-5-21-1941010518-169161871-1930522446-1221;Alle brukere
S-1-5-21-1941010518-169161871-1930522446-1221;S-1-5-21-1941010518-169161871-1930522446-1221;FRIGI DOKUMENT;;S-1-5-21-1941010518-169161871-1930522446-1221;Frigi dokumenter
S-1-5-21-1941010518-169161871-1930522446-1221;S-1-5-21-1941010518-169161871-1930522446-1221;LAG-VARE/STYKKL;;S-1-5-21-1941010518-169161871-1930522446-1221;Les vare-/stykkl-/LFE-poster
S-1-5-21-1941010518-169161871-1930522446-1221;S-1-5-21-1941010518-169161871-1930522446-1221;LAG-VAREJNL;;S-1-5-21-1941010518-169161871-1930522446-1221;Les varejournaler
S-1-5-21-1941010518-169161871-1930522446-1221;S-1-5-21-1941010518-169161871-1930522446-1221;O-KJOP-LES;;S-1-5-21-1941010518-169161871-1930522446-1221;OSO-till.(lese: foresp,best)
S-1-5-21-1941010518-169161871-1930522446-1221;S-1-5-21-1941010518-169161871-1930522446-1221;O-SALG-LES;;S-1-5-21-1941010518-169161871-1930522446-1221;OSO-till.:lese (tilb, s.o.)
S-1-5-21-1941010518-169161871-1930522446-1221;S-1-5-21-1941010518-169161871-1930522446-1221;O-SALG-RED;;S-1-5-21-1941010518-169161871-1930522446-1221;OSO-till.:rediger (tilb, s.o.)
S-1-5-21-1941010518-169161871-1930522446-1221;S-1-5-21-1941010518-169161871-1930522446-1221;O-SKRIV TILBUD;;S-1-5-21-1941010518-169161871-1930522446-1221;OSO-till: skrive tilbud
S-1-5-21-1941010518-169161871-1930522446-1221;S-1-5-21-1941010518-169161871-1930522446-1221;OSO-TILLEGG;;S-1-5-21-1941010518-169161871-1930522446-1221;OSO-tillegg
S-1-5-21-1941010518-169161871-1930522446-1221;S-1-5-21-1941010518-169161871-1930522446-1221;PROD-PRODORDRE;;S-1-5-21-1941010518-169161871-1930522446-1221;Les prod.ordre
S-1-5-21-1941010518-169161871-1930522446-1221;S-1-5-21-1941010518-169161871-1930522446-1221;PROD-PRODORDREJOURN;;S-1-5-21-1941010518-169161871-1930522446-1221;Les prod.ordrejournal
S-1-5-21-1941010518-169161871-1930522446-1221;S-1-5-21-1941010518-169161871-1930522446-1221;SALG-BOKFØRT S/F/R/K;;S-1-5-21-1941010518-169161871-1930522446-1221;Les bokførte følgesedler osv.
S-1-5-21-1941010518-169161871-1930522446-1221;S-1-5-21-1941010518-169161871-1930522446-1221;SALG-JOURNAL;;S-1-5-21-1941010518-169161871-1930522446-1221;Les finansjournaler (Salg)
S-1-5-21-1941010518-169161871-1930522446-1221;S-1-5-21-1941010518-169161871-1930522446-1221;SALG-KUNDE;;S-1-5-21-1941010518-169161871-1930522446-1221;Les kunder og poster
S-1-5-21-1941010518-169161871-1930522446-1221;S-1-5-21-1941010518-169161871-1930522446-1221;SALG-T/O/F/R/K;;S-1-5-21-1941010518-169161871-1930522446-1221;Opprett ordrer osv.
S-1-5-21-1941010518-169161871-1930522446-1428;S-1-5-21-1941010518-169161871-1930522446-1428;SUPER;;S-1-5-21-1941010518-169161871-1930522446-1428;Rollen har alle tillatelser.
S-1-5-21-1941010518-169161871-1930522446-1473;S-1-5-21-1941010518-169161871-1930522446-1473;ALLE;;S-1-5-21-1941010518-169161871-1930522446-1473;Alle brukere
S-1-5-21-1941010518-169161871-1930522446-1473;S-1-5-21-1941010518-169161871-1930522446-1473;FRIGI DOKUMENT;;S-1-5-21-1941010518-169161871-1930522446-1473;Frigi dokumenter
S-1-5-21-1941010518-169161871-1930522446-1473;S-1-5-21-1941010518-169161871-1930522446-1473;LAG-OVERFØR;;S-1-5-21-1941010518-169161871-1930522446-1473;Opprett overføringsordrer
S-1-5-21-1941010518-169161871-1930522446-1473;S-1-5-21-1941010518-169161871-1930522446-1473;LAG-OVERFØR, BOKF;;S-1-5-21-1941010518-169161871-1930522446-1473;Bokfør overføringsordrer
S-1-5-21-1941010518-169161871-1930522446-1473;S-1-5-21-1941010518-169161871-1930522446-1473;LAG-PERIODISK;;S-1-5-21-1941010518-169161871-1930522446-1473;Periodiske aktiviteter - Lager
S-1-5-21-1941010518-169161871-1930522446-1473;S-1-5-21-1941010518-169161871-1930522446-1473;LAG-STYKKLJNL;;S-1-5-21-1941010518-169161871-1930522446-1473;Les stykklistejournaler
S-1-5-21-1941010518-169161871-1930522446-1473;S-1-5-21-1941010518-169161871-1930522446-1473;LAG-STYKKLKLD, BOKF;;S-1-5-21-1941010518-169161871-1930522446-1473;Bokfør stykklistekladder
S-1-5-21-1941010518-169161871-1930522446-1473;S-1-5-21-1941010518-169161871-1930522446-1473;LAG-VARE/STYKKL;;S-1-5-21-1941010518-169161871-1930522446-1473;Les vare-/stykkl-/LFE-poster
S-1-5-21-1941010518-169161871-1930522446-1473;S-1-5-21-1941010518-169161871-1930522446-1473;LAG-VAREJNL;;S-1-5-21-1941010518-169161871-1930522446-1473;Les varejournaler
S-1-5-21-1941010518-169161871-1930522446-1473;S-1-5-21-1941010518-169161871-1930522446-1473;O-KJOP-LES;;S-1-5-21-1941010518-169161871-1930522446-1473;OSO-till.(lese: foresp,best)
S-1-5-21-1941010518-169161871-1930522446-1473;S-1-5-21-1941010518-169161871-1930522446-1473;O-SALG-LES;;S-1-5-21-1941010518-169161871-1930522446-1473;OSO-till.:lese (tilb, s.o.)
S-1-5-21-1941010518-169161871-1930522446-1473;S-1-5-21-1941010518-169161871-1930522446-1473;O-SALG-RED;;S-1-5-21-1941010518-169161871-1930522446-1473;OSO-till.:rediger (tilb, s.o.)
S-1-5-21-1941010518-169161871-1930522446-1473;S-1-5-21-1941010518-169161871-1930522446-1473;O-SKRIV TILBUD;;S-1-5-21-1941010518-169161871-1930522446-1473;OSO-till: skrive tilbud
S-1-5-21-1941010518-169161871-1930522446-1473;S-1-5-21-1941010518-169161871-1930522446-1473;OSO-TILLEGG;;S-1-5-21-1941010518-169161871-1930522446-1473;OSO-tillegg
S-1-5-21-1941010518-169161871-1930522446-1473;S-1-5-21-1941010518-169161871-1930522446-1473;PROD-PRODORDRE;;S-1-5-21-1941010518-169161871-1930522446-1473;Les prod.ordre
S-1-5-21-1941010518-169161871-1930522446-1473;S-1-5-21-1941010518-169161871-1930522446-1473;PROD-PRODORDREJOURN;;S-1-5-21-1941010518-169161871-1930522446-1473;Les prod.ordrejournal
S-1-5-21-1941010518-169161871-1930522446-1473;S-1-5-21-1941010518-169161871-1930522446-1473;SALG-BOKFØRT S/F/R/K;;S-1-5-21-1941010518-169161871-1930522446-1473;Les bokførte følgesedler osv.
S-1-5-21-1941010518-169161871-1930522446-1473;S-1-5-21-1941010518-169161871-1930522446-1473;SALG-JOURNAL;;S-1-5-21-1941010518-169161871-1930522446-1473;Les finansjournaler (Salg)
S-1-5-21-1941010518-169161871-1930522446-1473;S-1-5-21-1941010518-169161871-1930522446-1473;SALG-KUNDE;;S-1-5-21-1941010518-169161871-1930522446-1473;Les kunder og poster
S-1-5-21-1941010518-169161871-1930522446-1473;S-1-5-21-1941010518-169161871-1930522446-1473;SALG-T/O/F/R/K;;S-1-5-21-1941010518-169161871-1930522446-1473;Opprett ordrer osv.
S-1-5-21-1941010518-169161871-1930522446-1484;S-1-5-21-1941010518-169161871-1930522446-1484;ALLE;;S-1-5-21-1941010518-169161871-1930522446-1484;Alle brukere
S-1-5-21-1941010518-169161871-1930522446-1484;S-1-5-21-1941010518-169161871-1930522446-1484;LAG-VARE/STYKKL;;S-1-5-21-1941010518-169161871-1930522446-1484;Les vare-/stykkl-/LFE-poster
S-1-5-21-1941010518-169161871-1930522446-1484;S-1-5-21-1941010518-169161871-1930522446-1484;LAG-VAREJNL;;S-1-5-21-1941010518-169161871-1930522446-1484;Les varejournaler
S-1-5-21-1941010518-169161871-1930522446-1484;S-1-5-21-1941010518-169161871-1930522446-1484;O-KJOP-LES;;S-1-5-21-1941010518-169161871-1930522446-1484;OSO-till.(lese: foresp,best)
S-1-5-21-1941010518-169161871-1930522446-1484;S-1-5-21-1941010518-169161871-1930522446-1484;O-SALG-LES;;S-1-5-21-1941010518-169161871-1930522446-1484;OSO-till.:lese (tilb, s.o.)
S-1-5-21-1941010518-169161871-1930522446-1484;S-1-5-21-1941010518-169161871-1930522446-1484;OSO-TILLEGG;;S-1-5-21-1941010518-169161871-1930522446-1484;OSO-tillegg
S-1-5-21-1941010518-169161871-1930522446-1484;S-1-5-21-1941010518-169161871-1930522446-1484;PRD-DESIGN;;S-1-5-21-1941010518-169161871-1930522446-1484;Les stykkliste/produksjonsrute
S-1-5-21-1941010518-169161871-1930522446-1484;S-1-5-21-1941010518-169161871-1930522446-1484;PROD-FERD PRODORDRE;;S-1-5-21-1941010518-169161871-1930522446-1484;Les ferdig prod.ordre
S-1-5-21-1941010518-169161871-1930522446-1484;S-1-5-21-1941010518-169161871-1930522446-1484;PROD-KAP;;S-1-5-21-1941010518-169161871-1930522446-1484;Les KAP
S-1-5-21-1941010518-169161871-1930522446-1484;S-1-5-21-1941010518-169161871-1930522446-1484;PROD-KAPJOURNAL;;S-1-5-21-1941010518-169161871-1930522446-1484;Les kapasitetsjournal
S-1-5-21-1941010518-169161871-1930522446-1484;S-1-5-21-1941010518-169161871-1930522446-1484;PROD-PLANL., OPPRETT;;S-1-5-21-1941010518-169161871-1930522446-1484;Lag ordrer fra planleg.
S-1-5-21-1941010518-169161871-1930522446-1484;S-1-5-21-1941010518-169161871-1930522446-1484;PROD-PRODORDRE;;S-1-5-21-1941010518-169161871-1930522446-1484;Les prod.ordre
S-1-5-21-1941010518-169161871-1930522446-1484;S-1-5-21-1941010518-169161871-1930522446-1484;PROD-PRODORDREJOURN;;S-1-5-21-1941010518-169161871-1930522446-1484;Les prod.ordrejournal
S-1-5-21-1941010518-169161871-1930522446-1484;S-1-5-21-1941010518-169161871-1930522446-1484;SALG-BOKFØRT S/F/R/K;;S-1-5-21-1941010518-169161871-1930522446-1484;Les bokførte følgesedler osv.
S-1-5-21-1941010518-169161871-1930522446-1488;S-1-5-21-1941010518-169161871-1930522446-1488;SUPER;;S-1-5-21-1941010518-169161871-1930522446-1488;Rollen har alle tillatelser.
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;ALLE;;S-1-5-21-1941010518-169161871-1930522446-2222;Alle brukere
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;KJØP-JOURNAL;;S-1-5-21-1941010518-169161871-1930522446-2222;Les finansjournaler (Kjøp)
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;KJØP-LEVERANDØR;;S-1-5-21-1941010518-169161871-1930522446-2222;Les leverandører og poster
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;KJØP-T/O/F/R/K;;S-1-5-21-1941010518-169161871-1930522446-2222;Opprett bestillinger osv.
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;LAG-VARE/STYKKL;;S-1-5-21-1941010518-169161871-1930522446-2222;Les vare-/stykkl-/LFE-poster
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;LAG-VARE/STYKKL, RED;;S-1-5-21-1941010518-169161871-1930522446-2222;Rediger varer/stykkl./LFE
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;LAG-VAREKLD;;S-1-5-21-1941010518-169161871-1930522446-2222;Opprett poster i varekladder
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;O-KJOP-LES;;S-1-5-21-1941010518-169161871-1930522446-2222;OSO-till.(lese: foresp,best)
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;O-KJOP-SKRIV;;S-1-5-21-1941010518-169161871-1930522446-2222;OSO-till.(skrive:foresp,best)
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;O-MPS-ADM;;S-1-5-21-1941010518-169161871-1930522446-2222;OSO-till.(MPS-adm)
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;O-PROD.O.-SKRIV;;S-1-5-21-1941010518-169161871-1930522446-2222;OSO-till: opprette prod.ordre
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;O-SALG-LES;;S-1-5-21-1941010518-169161871-1930522446-2222;OSO-till.:lese (tilb, s.o.)
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;O-SLETT/ENDRE;;S-1-5-21-1941010518-169161871-1930522446-2222;OSO-till: slett/endre vare
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;O-VARE-ENDRE;;S-1-5-21-1941010518-169161871-1930522446-2222;OSO-till:liten endr. varekort
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;O-VAREADM;;S-1-5-21-1941010518-169161871-1930522446-2222;OSO-till:adm. varekort
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;OSO-TILLEGG;;S-1-5-21-1941010518-169161871-1930522446-2222;OSO-tillegg
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;PRD-DESIGN;;S-1-5-21-1941010518-169161871-1930522446-2222;Les stykkliste/produksjonsrute
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;PROD-DESIGN, RED;;S-1-5-21-1941010518-169161871-1930522446-2222;Red. stykkliste/prod.rute
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;PROD-FERD PRODORDRE;;S-1-5-21-1941010518-169161871-1930522446-2222;Les ferdig prod.ordre
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;PROD-KAP;;S-1-5-21-1941010518-169161871-1930522446-2222;Les KAP
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;PROD-KAPJOURNAL;;S-1-5-21-1941010518-169161871-1930522446-2222;Les kapasitetsjournal
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;PROD-PLANLEGGING;;S-1-5-21-1941010518-169161871-1930522446-2222;Opprett planlegging
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;PROD-PROD.ORD, ENDR;;S-1-5-21-1941010518-169161871-1930522446-2222;Redig. prod.ordre
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;PROD-PRODORDRE;;S-1-5-21-1941010518-169161871-1930522446-2222;Les prod.ordre
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;PROD-PRODORDREJOURN;;S-1-5-21-1941010518-169161871-1930522446-2222;Les prod.ordrejournal
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;SALG-BOKFØRT S/F/R/K;;S-1-5-21-1941010518-169161871-1930522446-2222;Les bokførte følgesedler osv.
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;SALG-JOURNAL;;S-1-5-21-1941010518-169161871-1930522446-2222;Les finansjournaler (Salg)
S-1-5-21-1941010518-169161871-1930522446-2222;S-1-5-21-1941010518-169161871-1930522446-2222;SALG-KUNDE;;S-1-5-21-1941010518-169161871-1930522446-2222;Les kunder og poster
S-1-5-21-3915561868-3545416769-4275916019-1371;OSOHOTWATER\an;ALLE;;OSOHOTWATER\an;Alle brukere
S-1-5-21-3915561868-3545416769-4275916019-1371;OSOHOTWATER\an;EDI;OSO Hotwater AS;OSOHOTWATER\an;Automatisk innlesing av EDI
S-1-5-21-3915561868-3545416769-4275916019-1371;OSOHOTWATER\an;FRIGI DOKUMENT;FilteruniQ AS;OSOHOTWATER\an;Frigi dokumenter
S-1-5-21-3915561868-3545416769-4275916019-1371;OSOHOTWATER\an;FRIGI DOKUMENT;OSO Hotwater AB;OSOHOTWATER\an;Frigi dokumenter
S-1-5-21-3915561868-3545416769-4275916019-1371;OSOHOTWATER\an;FRIGI DOKUMENT;OSO Hotwater AS;OSOHOTWATER\an;Frigi dokumenter
S-1-5-21-3915561868-3545416769-4275916019-1371;OSOHOTWATER\an;KJØP-BEST.FORSLAG;FilteruniQ AS;OSOHOTWATER\an;Opprett poster på best.forslag
S-1-5-21-3915561868-3545416769-4275916019-1371;OSOHOTWATER\an;KJØP-BEST.FORSLAG;OSO Hotwater AB;OSOHOTWATER\an;Opprett poster på best.forslag
S-1-5-21-3915561868-3545416769-4275916019-1371;OSOHOTWATER\an;KJØP-BEST.FORSLAG;OSO Hotwater AS;OSOHOTWATER\an;Opprett poster på best.forslag
S-1-5-21-3915561868-3545416769-4275916019-1371;OSOHOTWATER\an;KJØP-BOKFØRT R/F/S/K;FilteruniQ AS;OSOHOTWATER\an;Bokførte mottak osv.
S-1-5-21-3915561868-3545416769-4275916019-1371;OSOHOTWATER\an;KJØP-BOKFØRT R/F/S/K;OSO Hotwater AB;OSOHOTWATER\an;Bokførte mottak osv.
S-1-5-21-3915561868-3545416769-4275916019-1371;OSOHOTWATER\an;KJØP-BOKFØRT R/F/S/K;OSO Hotwater AS;OSOHOTWATER\an;Bokførte mottak osv.
S-1-5-21-3915561868-3545416769-4275916019-1371;OSOHOTWATER\an;KJØP-JOURNAL;FilteruniQ AS;OSOHOTWATER\an;Les finansjournaler (Kjøp)
S-1-5-21-3915561868-3545416769-4275916019-1371;OSOHOTWATER\an;KJØP-JOURNAL;OSO Hotwater AB;OSOHOTWATER\an;Les finansjournaler (Kjøp)
S-1-5-21-3915561868-3545416769-4275916019-1371;OSOHOTWATER\an;KJØP-JOURNAL;OSO Hotwater AS;OSOHOTWATER\an;Les finansjournaler (Kjøp)
S-1-5-21-3915561868-3545416769-4275916019-1371;OSOHOTWATER\an;KJØP-LEVERANDØR;FilteruniQ AS;OSOHOTWATER\an;Les leverandører og poster
S-1-5-21-3915561868-3545416769-4275916019-1371;OSOHOTWATER\an;KJØP-LEVERANDØR;OSO Hotwater AB;OSOHOTWATER\an;Les leverandører og poster
S-1-5-21-3915561868-3545416769-4275916019-1371;OSOHOTWATER\an;KJØP-LEVERANDØR;OSO Hotwater AS;OSOHOTWATER\an;Les leverandører og poster
S-1-5-21-3915561868-3545416769-4275916019-1371;OSOHOTWATER\an;KJØP-T/O/F/R/K;FilteruniQ AS;OSOHOTWATER\an;Opprett bestillinger osv.
S-1-5-21-3915561868-3545416769-4275916019-1371;OSOHOTWATER\an;KJØP-T/O/F/R/K;OSO Hotwater AB;OSOHOTWATER\an;Opprett bestillinger osv.
S-1-5-21-3915561868-3545416769-4275916019-1371;OSOHOTWATER\an;KJØP-T/O/F/R/K;OSO Hotwater AS;OSOHOTWATER\an;Opprett bestillinger osv.
S-1-5-21-3915561868-3545416769-4275916019-1371;OSOHOTWATER\an;KJØP-T/O/F/R/K, BOKF;FilteruniQ AS;OSOHOTWATER\an;Bokfør bestillinger osv.
S-1-5-21-3915561868-3545416769-4275916019-1371;OSOHOTWATER\an;KJØP-T/O/F/R/K, BOKF;OSO Hotwater AB;OSOHOTWATER\an;Bokfør bestillinger osv.
S-1-5-21-3915561868-3545416769-4275916019-1371;OSOHOTWATER\an;KJØP-T/O/F/R/K, BOKF;OSO Hotwater AS;OSOHOTWATER\an;Bokfør bestillinger osv.
